-1.0000000000000001E-001,-1.0000000000000001E-001,-9.2546419093393002E+000
-9.9999900000000003E-002,-9.9999900000000003E-002,-9.2546418832018187E+000
-9.9999800000000000E-002,-9.9999800000000000E-002,-9.2546418570643070E+000
-9.9999699999999997E-002,-9.9999699999999997E-002,-9.2546418309267739E+000
-9.9999499999999991E-002,-9.9999499999999991E-002,-9.2546417786516244E+000
-9.9999099999999994E-002,-9.9999099999999994E-002,-9.2546416741010091E+000
-9.9998299999999998E-002,-9.9998299999999998E-002,-9.2546414649985103E+000
-9.9996699999999994E-002,-9.9996699999999994E-002,-9.2546410467884410E+000
-9.9993499999999999E-002,-9.9993499999999999E-002,-9.2546402103480201E+000
-9.9987099999999995E-002,-9.9987099999999995E-002,-9.2546385373860218E+000
-9.9977099999999999E-002,-9.9977099999999999E-002,-9.2546359231662585E+000
-9.9967100000000003E-002,-9.9967100000000003E-002,-9.2546333086822496E+000
-9.9957100000000007E-002,-9.9957100000000007E-002,-9.2546306939339384E+000
-9.9947100000000011E-002,-9.9947100000000011E-002,-9.2546280789212787E+000
-9.9937100000000015E-002,-9.9937100000000015E-002,-9.2546254636442100E+000
-9.9927100000000019E-002,-9.9927100000000019E-002,-9.2546228481026844E+000
-9.9917100000000023E-002,-9.9917100000000023E-002,-9.2546202322966433E+000
-9.9907100000000026E-002,-9.9907100000000026E-002,-9.2546176162260352E+000
-9.9897100000000030E-002,-9.9897100000000030E-002,-9.2546149998908067E+000
-9.9887100000000034E-002,-9.9887100000000034E-002,-9.2546123832909046E+000
-9.9877100000000038E-002,-9.9877100000000038E-002,-9.2546097664262774E+000
-9.9867100000000042E-002,-9.9867100000000042E-002,-9.2546071492968665E+000
-9.9857100000000046E-002,-9.9857100000000046E-002,-9.2546045319026220E+000
-9.9847100000000050E-002,-9.9847100000000050E-002,-9.2546019142434908E+000
-9.9837100000000054E-002,-9.9837100000000054E-002,-9.2545992963194159E+000
-9.9827100000000057E-002,-9.9827100000000057E-002,-9.2545966781303459E+000
-9.9817100000000061E-002,-9.9817100000000061E-002,-9.2545940596762293E+000
-9.9807100000000065E-002,-9.9807100000000065E-002,-9.2545914409570074E+000
-9.9797100000000069E-002,-9.9797100000000069E-002,-9.2545888219726322E+000
-9.9787100000000073E-002,-9.9787100000000073E-002,-9.2545862027230434E+000
-9.9777100000000077E-002,-9.9777100000000077E-002,-9.2545835832081913E+000
-9.9767100000000081E-002,-9.9767100000000081E-002,-9.2545809634280261E+000
-9.9757100000000085E-002,-9.9757100000000085E-002,-9.2545783433824855E+000
-9.9747100000000088E-002,-9.9747100000000088E-002,-9.2545757230715200E+000
-9.9737100000000092E-002,-9.9737100000000092E-002,-9.2545731024950779E+000
-9.9727100000000096E-002,-9.9727100000000096E-002,-9.2545704816531007E+000
-9.9717100000000100E-002,-9.9717100000000100E-002,-9.2545678605455386E+000
-9.9707100000000104E-002,-9.9707100000000104E-002,-9.2545652391723348E+000
-9.9697100000000108E-002,-9.9697100000000108E-002,-9.2545626175334377E+000
-9.9687100000000112E-002,-9.9687100000000112E-002,-9.2545599956287941E+000
-9.9677100000000116E-002,-9.9677100000000116E-002,-9.2545573734583471E+000
-9.9667100000000119E-002,-9.9667100000000119E-002,-9.2545547510220452E+000
-9.9657100000000123E-002,-9.9657100000000123E-002,-9.2545521283198333E+000
