 1.0000000000000000E+000, 1.0000000000000000E+000, 0.0000000000000000E+000,-2.4108386301845579E+000,-2.4398174783499728E-006
 1.0185913880541169E+000, 1.0185913880541169E+000, 0.0000000000000000E+000,-2.4108386301846623E+000,-2.3742207927835623E-006
 1.0375284158180125E+000, 1.0375284158180125E+000, 0.0000000000000000E+000,-2.4108386301847244E+000,-2.3094231335258472E-006
 1.0568175092136582E+000, 1.0568175092136582E+000, 0.0000000000000000E+000,-2.4108386301847409E+000,-2.2453956282581053E-006
 1.0764652136298345E+000, 1.0764652136298345E+000, 0.0000000000000000E+000,-2.4108386301848155E+000,-2.1821983915929792E-006
 1.0964781961431846E+000, 1.0964781961431846E+000, 0.0000000000000000E+000,-2.4108386301849420E+000,-2.1196556658980212E-006
 1.1168632477805607E+000, 1.1168632477805607E+000, 0.0000000000000000E+000,-2.4108386301849709E+000,-2.0578578519183035E-006
 1.1376272858234304E+000, 1.1376272858234304E+000, 0.0000000000000000E+000,-2.4108386301851112E+000,-1.9967775863064877E-006
 1.1587773561551256E+000, 1.1587773561551256E+000, 0.0000000000000000E+000,-2.4108386301852032E+000,-1.9363583276587544E-006
 1.1803206356517291E+000, 1.1803206356517291E+000, 0.0000000000000000E+000,-2.4108386301854079E+000,-1.8766324744461547E-006
 1.2022644346174123E+000, 1.2022644346174123E+000, 0.0000000000000000E+000,-2.4108386301852125E+000,-1.8175146335484773E-006
 1.2246161992650479E+000, 1.2246161992650479E+000, 0.0000000000000000E+000,-2.4108386301854221E+000,-1.7590083337381821E-006
 1.2473835142429421E+000, 1.2473835142429421E+000, 0.0000000000000000E+000,-2.4108386301854829E+000,-1.7010583579843259E-006
 1.2705741052085406E+000, 1.2705741052085406E+000, 0.0000000000000000E+000,-2.4108386301856042E+000,-1.6437574571582670E-006
 1.2941958414499850E+000, 1.2941958414499850E+000, 0.0000000000000000E+000,-2.4108386301855740E+000,-1.5869919601325281E-006
 1.3182567385564059E+000, 1.3182567385564059E+000, 0.0000000000000000E+000,-2.4108386301858231E+000,-1.5307666147855068E-006
 1.3427649611378625E+000, 1.3427649611378625E+000, 0.0000000000000000E+000,-2.4108386301858031E+000,-1.4750569207243369E-006
 1.3677288255958475E+000, 1.3677288255958475E+000, 0.0000000000000000E+000,-2.4108386301858173E+000,-1.4198681845152793E-006
 1.3931568029453014E+000, 1.3931568029453014E+000, 0.0000000000000000E+000,-2.4108386301858293E+000,-1.3651469161433874E-006
 1.4190575216890904E+000, 1.4190575216890904E+000, 0.0000000000000000E+000,-2.4108386301857720E+000,-1.3108694162057467E-006
 1.4454397707459257E+000, 1.4454397707459257E+000, 0.0000000000000000E+000,-2.4108386301859213E+000,-1.2570417678672444E-006
 1.4723125024327168E+000, 1.4723125024327168E+000, 0.0000000000000000E+000,-2.4108386301859186E+000,-1.2036407653568467E-006
 1.4996848355023713E+000, 1.4996848355023713E+000, 0.0000000000000000E+000,-2.4108386301860198E+000,-1.1506434378683449E-006
 1.5275660582380703E+000, 1.5275660582380703E+000, 0.0000000000000000E+000,-2.4108386301861917E+000,-1.0980565735374861E-006
 1.5559656316050721E+000, 1.5559656316050721E+000, 0.0000000000000000E+000,-2.4108386301859901E+000,-1.0458576481759738E-006
 1.5848931924611109E+000, 1.5848931924611109E+000, 0.0000000000000000E+000,-2.4108386301860465E+000,-9.9399481763285333E-007
 1.6143585568264835E+000, 1.6143585568264835E+000, 0.0000000000000000E+000,-2.4108386301859808E+000,-9.4241644199196028E-007
 1.6443717232149289E+000, 1.6443717232149289E+000, 0.0000000000000000E+000,-2.4108386301859905E+000,-8.9124826871538783E-007
 1.6749428760264344E+000, 1.6749428760264344E+000, 0.0000000000000000E+000,-2.4108386301861100E+000,-8.4032091682643913E-007
