 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0000000000000000E-050
 1.0000000000000000E-002, 1.0000000000000000E-002, 1.6683298109859531E-009
 2.0000000000000000E-002, 2.0000000000000000E-002, 3.6818641499587551E-009
 2.9999999999999999E-002, 2.9999999999999999E-002, 6.1133589662496746E-009
 4.0000000000000001E-002, 4.0000000000000001E-002, 9.0510033935971379E-009
 5.0000000000000003E-002, 5.0000000000000003E-002, 1.2601743254856067E-008
 6.0000000000000005E-002, 6.0000000000000005E-002, 1.6895345212618453E-008
 7.0000000000000007E-002, 7.0000000000000007E-002, 2.2089378528008481E-008
 8.0000000000000002E-002, 8.0000000000000002E-002, 2.8375339071799396E-008
 8.9999999999999997E-002, 8.9999999999999997E-002, 3.5986203023304653E-008
 9.9999999999999992E-002, 9.9999999999999992E-002, 4.5205781215652624E-008
 1.0999999999999999E-001, 1.0999999999999999E-001, 5.6380357316222007E-008
 1.1999999999999998E-001, 1.1999999999999998E-001, 6.9933245349543389E-008
 1.2999999999999998E-001, 1.2999999999999998E-001, 8.6383110805696974E-008
 1.3999999999999999E-001, 1.3999999999999999E-001, 1.0636718826502533E-007
 1.4999999999999999E-001, 1.4999999999999999E-001, 1.3067093116460299E-007
 1.6000000000000000E-001, 1.6000000000000000E-001, 1.6026619547542020E-007
 1.7000000000000001E-001, 1.7000000000000001E-001, 1.9636086063649747E-007
 1.8000000000000002E-001, 1.8000000000000002E-001, 2.4046393315750572E-007
 1.9000000000000003E-001, 1.9000000000000003E-001, 2.9447181447400639E-007
 2.0000000000000004E-001, 2.0000000000000004E-001, 3.6078376992281772E-007
 2.1000000000000005E-001, 2.1000000000000005E-001, 4.4245804010706469E-007
 2.2000000000000006E-001, 2.2000000000000006E-001, 5.4342497399921503E-007
 2.3000000000000007E-001, 2.3000000000000007E-001, 6.6878074702912141E-007
 2.4000000000000007E-001, 2.4000000000000007E-001, 8.2519570453242144E-007
 2.5000000000000006E-001, 2.5000000000000006E-001, 1.0214866827531167E-006
 2.6000000000000006E-001, 2.6000000000000006E-001, 1.2694250757790519E-006
 2.7000000000000007E-001, 2.7000000000000007E-001, 1.5848852805810585E-006
 2.8000000000000008E-001, 2.8000000000000008E-001, 1.9894863898583394E-006
 2.9000000000000009E-001, 2.9000000000000009E-001, 2.5129508738164156E-006
 3.0000000000000010E-001, 3.0000000000000010E-001, 3.1965081990770885E-006
 3.1000000000000011E-001, 3.1000000000000011E-001, 4.0978246518531304E-006
 3.2000000000000012E-001, 3.2000000000000012E-001, 5.2981663203376521E-006
 3.3000000000000013E-001, 3.3000000000000013E-001, 6.9128345301731367E-006
 3.4000000000000014E-001, 3.4000000000000014E-001, 9.1064025405690326E-006
 3.5000000000000014E-001, 3.5000000000000014E-001, 1.2115003429749110E-005
 3.6000000000000015E-001, 3.6000000000000015E-001, 1.6278981418261616E-005
 3.7000000000000016E-001, 3.7000000000000016E-001, 2.2090783608156804E-005
 3.8000000000000017E-001, 3.8000000000000017E-001, 3.0265273072906581E-005
 3.9000000000000018E-001, 3.9000000000000018E-001, 4.1843034582117361E-005
 4.0000000000000019E-001, 4.0000000000000019E-001, 5.8342228340266079E-005
 4.1000000000000020E-001, 4.1000000000000020E-001, 8.1981862971211038E-005
 4.2000000000000021E-001, 4.2000000000000021E-001, 1.1601007258786914E-004
 4.3000000000000022E-001, 4.3000000000000022E-001, 1.6518661739494070E-004
 4.4000000000000022E-001, 4.4000000000000022E-001, 2.3649152325325151E-004
 4.5000000000000023E-001, 4.5000000000000023E-001, 3.4016446042946198E-004
 4.6000000000000024E-001, 4.6000000000000024E-001, 4.9122596080113426E-004
 4.7000000000000025E-001, 4.7000000000000025E-001, 7.1169648050320488E-004
 4.8000000000000026E-001, 4.8000000000000026E-001, 1.0338172038349444E-003
 4.9000000000000027E-001, 4.9000000000000027E-001, 1.5046895430910533E-003
 5.0000000000000022E-001, 5.0000000000000022E-001, 2.1928825818799446E-003
 5.1000000000000023E-001, 5.1000000000000023E-001, 3.1976828115369053E-003
 5.2000000000000024E-001, 5.2000000000000024E-001, 4.6617077027389132E-003
 5.3000000000000025E-001, 5.3000000000000025E-001, 6.7874195130877349E-003
 5.4000000000000026E-001, 5.4000000000000026E-001, 9.8573715792488817E-003
 5.5000000000000027E-001, 5.5000000000000027E-001, 1.4256364427705365E-002
 5.6000000000000028E-001, 5.6000000000000028E-001, 2.0490662385510311E-002
 5.7000000000000028E-001, 5.7000000000000028E-001, 2.9195176178669582E-002
 5.8000000000000029E-001, 5.8000000000000029E-001, 4.1115864631250290E-002
 5.9000000000000030E-001, 5.9000000000000030E-001, 5.7055826808518638E-002
 6.0000000000000031E-001, 6.0000000000000031E-001, 7.7784493868758103E-002
 6.1000000000000032E-001, 6.1000000000000032E-001, 1.0392904936938997E-001
 6.2000000000000033E-001, 6.2000000000000033E-001, 1.3588360707913846E-001
 6.3000000000000034E-001, 6.3000000000000034E-001, 1.7376887702399421E-001
 6.4000000000000035E-001, 6.4000000000000035E-001, 2.1745157536430487E-001
 6.5000000000000036E-001, 6.5000000000000036E-001, 2.6660640853569356E-001
 6.6000000000000036E-001, 6.6000000000000036E-001, 3.2079226451651338E-001
 6.7000000000000037E-001, 6.7000000000000037E-001, 3.7951995985899684E-001
 6.8000000000000038E-001, 6.8000000000000038E-001, 4.4230122021538826E-001
 6.9000000000000039E-001, 6.9000000000000039E-001, 5.0867840658247110E-001
 7.0000000000000040E-001, 7.0000000000000040E-001, 5.7823917181454787E-001
 7.1000000000000041E-001, 7.1000000000000041E-001, 6.5062109856390682E-001
 7.2000000000000042E-001, 7.2000000000000042E-001, 7.2551048822717945E-001
 7.3000000000000043E-001, 7.3000000000000043E-001, 8.0263818812563192E-001
 7.4000000000000044E-001, 7.4000000000000044E-001, 8.8177424361050893E-001
 7.5000000000000044E-001, 7.5000000000000044E-001, 9.6272238359601015E-001
 7.6000000000000045E-001, 7.6000000000000045E-001, 1.0453148539258219E+000
 7.7000000000000046E-001, 7.7000000000000046E-001, 1.1294078217686008E+000
 7.8000000000000047E-001, 7.8000000000000047E-001, 1.2148774132970299E+000
 7.9000000000000048E-001, 7.9000000000000048E-001, 1.3016163642342031E+000
 8.0000000000000049E-001, 8.0000000000000049E-001, 1.3895312249474521E+000
 8.1000000000000050E-001, 8.1000000000000050E-001, 1.4785400483450495E+000
 8.2000000000000051E-001, 8.2000000000000051E-001, 1.5685704881045470E+000
 8.3000000000000052E-001, 8.3000000000000052E-001, 1.6595582401104128E+000
 8.4000000000000052E-001, 8.4000000000000052E-001, 1.7514457677958277E+000
 8.5000000000000053E-001, 8.5000000000000053E-001, 1.8441812604733649E+000
 8.6000000000000054E-001, 8.6000000000000054E-001, 1.9377177817620532E+000
 8.7000000000000055E-001, 8.7000000000000055E-001, 2.0320125724521940E+000
 8.8000000000000056E-001, 8.8000000000000056E-001, 2.1270264784512385E+000
 8.9000000000000057E-001, 8.9000000000000057E-001, 2.2227234798216888E+000
 9.0000000000000058E-001, 9.0000000000000058E-001, 2.3190703014239644E+000
 9.1000000000000059E-001, 9.1000000000000059E-001, 2.4160360894083244E+000
 9.2000000000000060E-001, 9.2000000000000060E-001, 2.5135921408649606E+000
 9.3000000000000060E-001, 9.3000000000000060E-001, 2.6117116764411841E+000
 9.4000000000000061E-001, 9.4000000000000061E-001, 2.7103696477594843E+000
 9.5000000000000062E-001, 9.5000000000000062E-001, 2.8095425731049439E+000
 9.6000000000000063E-001, 9.6000000000000063E-001, 2.9092083961607327E+000
 9.7000000000000064E-001, 9.7000000000000064E-001, 3.0093463636209186E+000
 9.8000000000000065E-001, 9.8000000000000065E-001, 3.1099369183460053E+000
 9.9000000000000066E-001, 9.9000000000000066E-001, 3.2109616053930430E+000
 1.0000000000000007E+000, 1.0000000000000007E+000, 3.3124029887811606E+000
 1.0100000000000007E+000, 1.0100000000000007E+000, 3.4142445772733696E+000
 1.0200000000000007E+000, 1.0200000000000007E+000, 3.5164707577877006E+000
 1.0300000000000007E+000, 1.0300000000000007E+000, 3.6190667353153243E+000
 1.0400000000000007E+000, 1.0400000000000007E+000, 3.7220184784320471E+000
 1.0500000000000007E+000, 1.0500000000000007E+000, 3.8253126696557334E+000
 1.0600000000000007E+000, 1.0600000000000007E+000, 3.9289366600345974E+000
 1.0700000000000007E+000, 1.0700000000000007E+000, 4.0328784274564953E+000
 1.0800000000000007E+000, 1.0800000000000007E+000, 4.1371265382533471E+000
 1.0900000000000007E+000, 1.0900000000000007E+000, 4.2416701117427431E+000
 1.1000000000000008E+000, 1.1000000000000008E+000, 4.3464987874029148E+000
 1.1100000000000008E+000, 1.1100000000000008E+000, 4.4516026944216200E+000
 1.1200000000000008E+000, 1.1200000000000008E+000, 4.5569724233952220E+000
 1.1300000000000008E+000, 1.1300000000000008E+000, 4.6625989999839046E+000
 1.1400000000000008E+000, 1.1400000000000008E+000, 4.7684738603528016E+000
 1.1500000000000008E+000, 1.1500000000000008E+000, 4.8745888282496663E+000
 1.1600000000000008E+000, 1.1600000000000008E+000, 4.9809360935862923E+000
 1.1700000000000008E+000, 1.1700000000000008E+000, 5.0875081924049841E+000
 1.1800000000000008E+000, 1.1800000000000008E+000, 5.1942979881238918E+000
 1.1900000000000008E+000, 1.1900000000000008E+000, 5.3012986539656310E+000
 1.2000000000000008E+000, 1.2000000000000008E+000, 5.4085036564817566E+000
 1.2100000000000009E+000, 1.2100000000000009E+000, 5.5159067400947812E+000
 1.2200000000000009E+000, 1.2200000000000009E+000, 5.6235019125851577E+000
 1.2300000000000009E+000, 1.2300000000000009E+000, 5.7312834314576833E+000
 1.2400000000000009E+000, 1.2400000000000009E+000, 5.8392457911266087E+000
 1.2500000000000009E+000, 1.2500000000000009E+000, 5.9473837108635887E+000
 1.2600000000000009E+000, 1.2600000000000009E+000, 6.0556921234578081E+000
 1.2700000000000009E+000, 1.2700000000000009E+000, 6.1641661645401760E+000
 1.2800000000000009E+000, 1.2800000000000009E+000, 6.2728011625281441E+000
 1.2900000000000009E+000, 1.2900000000000009E+000, 6.3815926291507834E+000
 1.3000000000000009E+000, 1.3000000000000009E+000, 6.4905362505161328E+000
 1.3100000000000009E+000, 1.3100000000000009E+000, 6.5996278786860723E+000
 1.3200000000000010E+000, 1.3200000000000010E+000, 6.7088635237267669E+000
 1.3300000000000010E+000, 1.3300000000000010E+000, 6.8182393462036410E+000
 1.3400000000000010E+000, 1.3400000000000010E+000, 6.9277516500939385E+000
